,nconst,Action,Actualités,Animation,Aventure,Biographie,Comédie,Comédiemusicale,Crime,Documentaire,Drame,Famille,Fantastique,Guerre,Histoire,Horreur,Musique,Mystère,Romance,Science-Fiction,Sport,Thriller,Téléfilm,Western,nb_films_y,anneeSortie,nbVotes_x,nbVotes_y
1334,nm3882288,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,2022.0,1216.0,1216.0
1335,nm3884087,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2022.0,117.0,504.0
1336,nm3897310,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,2021.0,16.0,264.0
1337,nm3910931,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2022.0,1374.0,11622.0
1338,nm3939436,0,0,0,0,0,6,0,0,0,4,0,1,0,0,0,0,0,1,0,0,0,0,0,7,2018.0,486.0,971.0
1339,nm3939978,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,2022.0,40.0,40.0
1340,nm4000389,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,2,0,0,2,2020.0,3104.0,3104.0
1341,nm4007200,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,2019.0,3445.0,3445.0
1342,nm4056825,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2021.0,1823.0,1823.0
1343,nm4062509,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,2018.0,384.0,28.0
1344,nm4084364,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2012.0,34.0,191.0
1345,nm4151736,1,0,1,1,0,5,0,1,0,2,1,0,0,0,0,0,0,1,0,1,1,0,0,7,2017.0,1959.0,1781.0
1346,nm4167513,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,2018.0,109.0,109.0
1347,nm4246728,0,0,0,1,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2020.0,1142.0,1111.0
1348,nm4273797,0,0,0,0,0,2,0,1,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,2,2018.0,12016.0,9589.0
1349,nm4323708,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,2,2021.0,17896.0,17896.0
1350,nm4344290,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,2020.0,1203.0,1203.0
1351,nm4363442,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2015.0,12.0,12.0
1352,nm4374524,0,0,0,0,1,6,0,1,0,14,0,1,0,2,1,1,0,5,0,0,1,0,0,17,2019.0,14783.0,327.0
1353,nm4395285,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2006.0,15.0,15.0
1354,nm4432522,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,2024.0,6.0,6.0
1355,nm4457314,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1979.0,16.0,30.0
1356,nm4464117,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,2019.0,8631.0,1465.0
1357,nm4528931,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2019.0,1262.0,1262.0
1358,nm4590051,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2023.0,101.0,101.0
1359,nm4595176,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2016.0,4646.0,4646.0
1360,nm4668126,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2011.0,13.0,13.0
1361,nm4692684,2,0,1,2,0,2,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,2,2020.0,6080.0,1153.0
1362,nm4692981,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2021.0,9.0,30.0
1363,nm4765550,1,0,1,0,0,3,0,1,0,2,0,0,0,0,0,1,0,0,1,0,0,0,0,3,2017.0,2875.0,2199.0
1364,nm4766133,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2019.0,232.0,232.0
1365,nm4798740,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,2023.0,54191.0,54191.0
1366,nm4813588,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2022.0,7.0,7.0
1367,nm4840194,0,0,0,0,0,5,0,0,0,1,0,1,0,0,1,1,0,0,1,0,0,0,0,5,2023.0,1831.0,881.0
1368,nm4847060,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,2011.0,2263.0,2263.0
1369,nm4852358,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2014.0,27.0,27.0
1370,nm4895233,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,2019.0,2463.0,2463.0
1371,nm4976260,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2024.0,6.0,6.0
1372,nm5061479,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,2019.0,4878.0,4878.0
1373,nm5068576,0,0,0,0,0,3,0,1,0,3,0,0,1,0,0,0,0,2,1,0,0,0,0,3,2017.0,4324.0,4324.0
1374,nm5163456,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2016.0,9.0,9.0
1375,nm5245171,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2017.0,500.0,500.0
1376,nm5361666,1,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,2018.0,1338.0,705.0
1377,nm5476491,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2019.0,5996.0,5996.0
1378,nm5539633,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,2017.0,813.0,410.0
1379,nm5555161,1,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2023.0,12002.0,1003.0
1380,nm5567655,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2013.0,46.0,85.0
1381,nm5568803,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2019.0,5272.0,12986.0
1382,nm5602595,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,2015.0,254.0,254.0
1383,nm5712003,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2014.0,9.0,9.0
1384,nm5752105,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2015.0,17.0,17.0
1385,nm5936328,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,2015.0,2781.0,2781.0
1386,nm6053649,3,0,3,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,2017.0,1731.0,1731.0
1387,nm6113836,1,0,0,0,0,5,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,6,2022.0,9329.0,44449.0
1388,nm6128469,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2013.0,13.0,13.0
1389,nm6284412,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,2013.0,769.0,769.0
1390,nm6393441,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2023.0,11.0,11.0
1391,nm6682916,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,2019.0,3356.0,3356.0
1392,nm6767387,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2019.0,127.0,160.0
1393,nm6799033,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,2021.0,66.0,66.0
1394,nm6806275,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,2016.0,349.0,483.0
1395,nm7083838,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,2021.0,6.0,6.0
1396,nm7088580,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2023.0,7903.0,7903.0
1397,nm7400525,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,2020.0,146.0,146.0
1398,nm7426903,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2015.0,10.0,10.0
1399,nm7784834,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2022.0,14.0,9.0
1400,nm7798549,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,2016.0,13.0,13.0
1401,nm7916484,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2018.0,69.0,101.0
1402,nm8013182,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2019.0,10.0,10.0
1403,nm8161834,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2022.0,192.0,192.0
1404,nm8202045,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2021.0,1186.0,1098.0
1405,nm8402757,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2017.0,4920.0,4920.0
1406,nm8746125,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2020.0,98.0,98.0
1407,nm9106622,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2017.0,107.0,107.0
1408,nm9315330,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2017.0,18.0,18.0
1409,nm9424800,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2019.0,1064.0,1064.0
